version,base version,scenario,solution,timestamp,duration,base duration,relative duration
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-142722b,2023-01-29T00:45:02.6819960Z,339.4514471,64.7317346,524.3972669627797
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-142722b,2023-01-29T00:45:02.6819960Z,686.1068504,89.3480134,767.9038674630453
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-142722b,2023-01-29T00:45:02.6819960Z,12.7749799,12.9998435,98.27025917658162
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-29T08:14:26.6512396Z,600.799566,127.6923648,470.5054737932147
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-29T08:14:26.6512396Z,315.6634601,79.5845132,396.63930507022314
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-29T08:14:26.6512396Z,300.8214511,69.4661462,433.0475599350292
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-29T08:14:26.6512396Z,564.1949405,91.934096,613.6949891800753
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-29T08:14:26.6512396Z,20.4412524,19.8826502,102.80949568785351
8.0.100-alpha.1.23077.6,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-29T08:19:20.1323961Z,98.9814442,193.439836,51.16911089606175
8.0.100-alpha.1.23077.6,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-29T08:19:20.1323961Z,96.3203159,97.3106534,98.9822928267379
8.0.100-alpha.1.23077.6,7.0.100,cold,NuGetClient-win-d76a117,2023-01-29T08:19:20.1323961Z,82.8431598,228.5009222,36.25506584498152
8.0.100-alpha.1.23077.6,7.0.100,force,NuGetClient-win-d76a117,2023-01-29T08:19:20.1323961Z,14.1766238,13.9225165,101.82515352019874
8.0.100-alpha.1.23077.6,7.0.100,noop,NuGetClient-win-d76a117,2023-01-29T08:19:20.1323961Z,9.8852429,9.6372285,102.57350336769537
8.0.100-alpha.1.23077.6,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-29T08:09:48.5655512Z,28.2898285,24.6911039,114.57498463647062
8.0.100-alpha.1.23077.6,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-29T08:09:48.5655512Z,24.8646624,23.2953561,106.73656282936153
8.0.100-alpha.1.23077.6,6.0.400,cold,OrchardCore-5dbd92c,2023-01-29T08:09:48.5655512Z,20.9477793,20.0568463,104.44203932499599
8.0.100-alpha.1.23077.6,6.0.400,force,OrchardCore-5dbd92c,2023-01-29T08:09:48.5655512Z,14.6799495,14.0506421,104.47885153946098
8.0.100-alpha.1.23077.6,6.0.400,noop,OrchardCore-5dbd92c,2023-01-29T08:09:48.5655512Z,10.215189,9.3046165,109.78624427992278
8.0.100-alpha.1.23077.6,7.0.100,warmup,Orleans-eda972a,2023-01-29T08:08:41.0858156Z,18.8821324,19.4172642,97.2440412074117
8.0.100-alpha.1.23077.6,7.0.100,arctic,Orleans-eda972a,2023-01-29T08:08:41.0858156Z,18.8378428,16.9803076,110.93934953216042
8.0.100-alpha.1.23077.6,7.0.100,cold,Orleans-eda972a,2023-01-29T08:08:41.0858156Z,14.5213645,14.4219326,100.68944920738294
8.0.100-alpha.1.23077.6,7.0.100,force,Orleans-eda972a,2023-01-29T08:08:41.0858156Z,5.0897864,4.9725887,102.35687500154597
8.0.100-alpha.1.23077.6,7.0.100,noop,Orleans-eda972a,2023-01-29T08:08:41.0858156Z,3.7949398,3.6402385,104.2497572617838
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-142722b,2023-01-29T08:14:18.9841847Z,689.0563984,130.5549178,527.7904578482298
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-142722b,2023-01-29T08:14:18.9841847Z,430.8679534,81.8590693,526.353349829742
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-142722b,2023-01-29T08:14:18.9841847Z,390.2842506,66.5379861,586.5585562109461
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-142722b,2023-01-29T08:14:18.9841847Z,650.2782556,91.7293168,708.9099518944633
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-142722b,2023-01-29T08:14:18.9841847Z,12.5221883,12.2930743,101.86376486799563
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-29T16:15:41.4851695Z,739.1898692,156.0329304,473.73965694615964
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-29T16:15:41.4851695Z,399.9181531,94.8534439,421.6169035692756
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-29T16:15:41.4851695Z,362.7947817,87.4606079,414.8093529315613
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-29T16:15:41.4851695Z,689.0078562,118.2129386,582.8531668021659
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-29T16:15:41.4851695Z,25.5633496,24.9547315,102.43888859313111
8.0.100-alpha.1.23077.6,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-29T16:15:37.1350414Z,118.2846641,169.618786,69.73559172861901
8.0.100-alpha.1.23077.6,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-29T16:15:37.1350414Z,106.9537485,107.3288188,99.65054092256534
8.0.100-alpha.1.23077.6,7.0.100,cold,NuGetClient-win-d76a117,2023-01-29T16:15:37.1350414Z,100.7329769,92.7396071,108.619154264241
8.0.100-alpha.1.23077.6,7.0.100,force,NuGetClient-win-d76a117,2023-01-29T16:15:37.1350414Z,19.5308566,17.4733767,111.77494158870851
8.0.100-alpha.1.23077.6,7.0.100,noop,NuGetClient-win-d76a117,2023-01-29T16:15:37.1350414Z,12.7296323,13.7319643,92.70073837870378
8.0.100-alpha.1.23077.6,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-29T16:08:49.5818654Z,31.2832811,23.4584426,133.3561721612329
8.0.100-alpha.1.23077.6,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-29T16:08:49.5818654Z,23.6388135,21.558543,109.64940209549412
8.0.100-alpha.1.23077.6,6.0.400,cold,OrchardCore-5dbd92c,2023-01-29T16:08:49.5818654Z,20.0254118,19.9606177,100.32460969381725
8.0.100-alpha.1.23077.6,6.0.400,force,OrchardCore-5dbd92c,2023-01-29T16:08:49.5818654Z,12.8246487,11.9470893,107.34538244390623
8.0.100-alpha.1.23077.6,6.0.400,noop,OrchardCore-5dbd92c,2023-01-29T16:08:49.5818654Z,9.334492,8.4519273,110.44217098270592
8.0.100-alpha.1.23077.6,7.0.100,warmup,Orleans-eda972a,2023-01-29T16:08:42.7953094Z,19.8224386,25.0505129,79.12987122910366
8.0.100-alpha.1.23077.6,7.0.100,arctic,Orleans-eda972a,2023-01-29T16:08:42.7953094Z,36.1780527,17.5343021,206.32730344026635
8.0.100-alpha.1.23077.6,7.0.100,cold,Orleans-eda972a,2023-01-29T16:08:42.7953094Z,14.9058851,13.9927736,106.52559332482876
8.0.100-alpha.1.23077.6,7.0.100,force,Orleans-eda972a,2023-01-29T16:08:42.7953094Z,5.1673411,5.0071637,103.1989647152938
8.0.100-alpha.1.23077.6,7.0.100,noop,Orleans-eda972a,2023-01-29T16:08:42.7953094Z,3.8016161,3.6299821,104.72823268191873
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-142722b,2023-01-29T16:12:51.9267205Z,645.2969211,99.3982981,649.2031890232132
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-142722b,2023-01-29T16:12:51.9267205Z,296.9607755,78.2317292,379.59122025900456
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-142722b,2023-01-29T16:12:51.9267205Z,290.0708755,53.6410039,540.7633235961865
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-142722b,2023-01-29T16:12:51.9267205Z,607.0532384,72.819977,833.6355810713867
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-142722b,2023-01-29T16:12:51.9267205Z,10.2698146,9.8519757,104.24116860133952
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-30T00:36:58.8504308Z,603.0892284,123.3866509,488.7799644458945
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-30T00:36:58.8504308Z,322.4642174,78.2237997,412.2328736736116
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-30T00:36:58.8504308Z,313.5310909,67.9787203,461.21946620404384
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-30T00:36:58.8504308Z,568.8684919,100.1920154,567.7782701833943
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-30T00:36:58.8504308Z,21.0644982,21.5755285,97.63143554050136
8.0.100-alpha.1.23077.6,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-30T00:39:55.3422714Z,119.5302706,220.3478244,54.2461768912296
8.0.100-alpha.1.23077.6,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-30T00:39:55.3422714Z,110.6764895,118.9749993,93.02499697514183
8.0.100-alpha.1.23077.6,7.0.100,cold,NuGetClient-win-d76a117,2023-01-30T00:39:55.3422714Z,108.287974,104.639927,103.48628588014974
8.0.100-alpha.1.23077.6,7.0.100,force,NuGetClient-win-d76a117,2023-01-30T00:39:55.3422714Z,18.370878,17.7335429,103.59395245267093
8.0.100-alpha.1.23077.6,7.0.100,noop,NuGetClient-win-d76a117,2023-01-30T00:39:55.3422714Z,12.7152857,11.9541849,106.36681468763297
8.0.100-alpha.1.23077.6,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-30T00:32:54.0611539Z,36.3221646,33.7098233,107.74949567890498
8.0.100-alpha.1.23077.6,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-30T00:32:54.0611539Z,32.2129382,37.1228408,86.77390389800127
8.0.100-alpha.1.23077.6,6.0.400,cold,OrchardCore-5dbd92c,2023-01-30T00:32:54.0611539Z,26.8207727,24.5558804,109.22342128690283
8.0.100-alpha.1.23077.6,6.0.400,force,OrchardCore-5dbd92c,2023-01-30T00:32:54.0611539Z,19.1834361,17.5194007,109.49824385259939
8.0.100-alpha.1.23077.6,6.0.400,noop,OrchardCore-5dbd92c,2023-01-30T00:32:54.0611539Z,14.5722243,13.4299742,108.50522929522828
8.0.100-alpha.1.23077.6,7.0.100,warmup,Orleans-eda972a,2023-01-30T00:31:31.3975469Z,21.2224399,19.7964734,107.20313396829559
8.0.100-alpha.1.23077.6,7.0.100,arctic,Orleans-eda972a,2023-01-30T00:31:31.3975469Z,20.0152606,17.6679611,113.28562750797543
8.0.100-alpha.1.23077.6,7.0.100,cold,Orleans-eda972a,2023-01-30T00:31:31.3975469Z,14.2803689,15.3844921,92.82314168824591
8.0.100-alpha.1.23077.6,7.0.100,force,Orleans-eda972a,2023-01-30T00:31:31.3975469Z,5.4787728,5.3423612,102.55339530393415
8.0.100-alpha.1.23077.6,7.0.100,noop,Orleans-eda972a,2023-01-30T00:31:31.3975469Z,4.0822623,3.8712881,105.44971581939355
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-142722b,2023-01-30T00:35:29.8915372Z,628.7245443,104.4254944,602.079547635831
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-142722b,2023-01-30T00:35:29.8915372Z,292.8188384,59.8406346,489.33110478744817
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-142722b,2023-01-30T00:35:29.8915372Z,291.3498862,54.2942636,536.6126490755094
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-142722b,2023-01-30T00:35:29.8915372Z,544.5601791,73.0469866,745.4930099744869
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-142722b,2023-01-30T00:35:29.8915372Z,9.9040131,9.4726384,104.55390232144828
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-30T08:17:12.0788389Z,740.4585542,146.8629519,504.18335231623513
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-30T08:17:12.0788389Z,381.2107871,88.5999398,430.26077439840424
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-30T08:17:12.0788389Z,384.3945574,81.7653547,470.11910950592375
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-30T08:17:12.0788389Z,795.5314794,116.0013586,685.7949674048041
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-30T08:17:12.0788389Z,26.147452,25.4456889,102.75788603231726
8.0.100-alpha.1.23077.6,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-30T08:17:13.8938033Z,101.4294396,189.5368551,53.51436244232587
8.0.100-alpha.1.23077.6,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-30T08:17:13.8938033Z,104.363712,100.9677616,103.3634006995754
8.0.100-alpha.1.23077.6,7.0.100,cold,NuGetClient-win-d76a117,2023-01-30T08:17:13.8938033Z,92.3220603,88.8235164,103.9387586101016
8.0.100-alpha.1.23077.6,7.0.100,force,NuGetClient-win-d76a117,2023-01-30T08:17:13.8938033Z,14.3918009,14.6535204,98.21394796024579
8.0.100-alpha.1.23077.6,7.0.100,noop,NuGetClient-win-d76a117,2023-01-30T08:17:13.8938033Z,10.2163457,9.7019174,105.30233642269518
8.0.100-alpha.1.23077.6,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-30T08:10:51.7556416Z,27.3208795,22.6102362,120.83411804428653
8.0.100-alpha.1.23077.6,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-30T08:10:51.7556416Z,23.6319356,21.9030271,107.89346829598728
8.0.100-alpha.1.23077.6,6.0.400,cold,OrchardCore-5dbd92c,2023-01-30T08:10:51.7556416Z,19.7594951,18.9431543,104.30942380066026
8.0.100-alpha.1.23077.6,6.0.400,force,OrchardCore-5dbd92c,2023-01-30T08:10:51.7556416Z,13.2229606,12.3112725,107.40531167675805
8.0.100-alpha.1.23077.6,6.0.400,noop,OrchardCore-5dbd92c,2023-01-30T08:10:51.7556416Z,9.7247505,8.4277927,115.38905673368072
8.0.100-alpha.1.23077.6,7.0.100,warmup,Orleans-eda972a,2023-01-30T08:10:31.4616862Z,22.0952244,21.9684123,100.57724745087746
8.0.100-alpha.1.23077.6,7.0.100,arctic,Orleans-eda972a,2023-01-30T08:10:31.4616862Z,20.6362982,21.1072615,97.7687143355854
8.0.100-alpha.1.23077.6,7.0.100,cold,Orleans-eda972a,2023-01-30T08:10:31.4616862Z,15.5552413,13.6452338,113.99761651573901
8.0.100-alpha.1.23077.6,7.0.100,force,Orleans-eda972a,2023-01-30T08:10:31.4616862Z,5.2155398,5.2256571,99.80639181242871
8.0.100-alpha.1.23077.6,7.0.100,noop,Orleans-eda972a,2023-01-30T08:10:31.4616862Z,3.922775,3.8324113,102.35788105519885
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-142722b,2023-01-30T08:14:49.9428131Z,583.1235133,110.2610422,528.8572479138057
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-142722b,2023-01-30T08:14:49.9428131Z,366.8274507,68.3121138,536.9874101304708
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-142722b,2023-01-30T08:14:49.9428131Z,319.6443252,57.01713,560.6110395244377
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-142722b,2023-01-30T08:14:49.9428131Z,609.0201779,78.9136634,771.7550442601807
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-142722b,2023-01-30T08:14:49.9428131Z,10.3989948,10.8053342,96.23945550892817
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-30T16:14:47.9983576Z,689.0916114,130.1156015,529.5995280012597
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-30T16:14:47.9983576Z,313.8914419,71.1855975,440.94796268304134
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-30T16:14:47.9983576Z,304.8290109,64.4847617,472.71479782796496
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-30T16:14:47.9983576Z,574.4405144,88.4162488,649.7001650673965
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-30T16:14:47.9983576Z,19.4792485,19.2813766,101.02623326178899
8.0.100-alpha.1.23077.6,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-30T16:17:29.6003661Z,118.4878132,199.0266423,59.53364425522443
8.0.100-alpha.1.23077.6,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-30T16:17:29.6003661Z,113.575044,116.6446151,97.36844165727803
8.0.100-alpha.1.23077.6,7.0.100,cold,NuGetClient-win-d76a117,2023-01-30T16:17:29.6003661Z,115.6867898,108.5156743,106.60836837282592
8.0.100-alpha.1.23077.6,7.0.100,force,NuGetClient-win-d76a117,2023-01-30T16:17:29.6003661Z,19.1719314,23.1003698,82.9940454026844
8.0.100-alpha.1.23077.6,7.0.100,noop,NuGetClient-win-d76a117,2023-01-30T16:17:29.6003661Z,13.1126676,15.4054917,85.1168392113054
8.0.100-alpha.1.23077.6,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-30T16:10:10.6056727Z,27.3521342,30.2752787,90.34478087232273
8.0.100-alpha.1.23077.6,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-30T16:10:10.6056727Z,23.9962802,21.7394982,110.3810215821817
8.0.100-alpha.1.23077.6,6.0.400,cold,OrchardCore-5dbd92c,2023-01-30T16:10:10.6056727Z,19.6446827,20.1895148,97.30141063122527
8.0.100-alpha.1.23077.6,6.0.400,force,OrchardCore-5dbd92c,2023-01-30T16:10:10.6056727Z,12.2389191,11.6072002,105.44247440480954
8.0.100-alpha.1.23077.6,6.0.400,noop,OrchardCore-5dbd92c,2023-01-30T16:10:10.6056727Z,8.6837085,8.2815165,104.85650182548088
8.0.100-alpha.1.23077.6,7.0.100,warmup,Orleans-eda972a,2023-01-30T16:09:31.2194581Z,23.9963823,21.0497847,113.99823153535628
8.0.100-alpha.1.23077.6,7.0.100,arctic,Orleans-eda972a,2023-01-30T16:09:31.2194581Z,20.5121704,19.9124155,103.01196457054644
8.0.100-alpha.1.23077.6,7.0.100,cold,Orleans-eda972a,2023-01-30T16:09:31.2194581Z,15.078664,14.1820379,106.3222655751047
8.0.100-alpha.1.23077.6,7.0.100,force,Orleans-eda972a,2023-01-30T16:09:31.2194581Z,5.6615834,5.5077758,102.79255375645464
8.0.100-alpha.1.23077.6,7.0.100,noop,Orleans-eda972a,2023-01-30T16:09:31.2194581Z,4.3380559,3.88049,111.79144644104223
8.0.100-alpha.1.23077.6,7.0.100,warmup,LargeAppCPM-142722b,2023-01-30T16:14:18.6515496Z,673.2359899,125.7979628,535.172410518559
8.0.100-alpha.1.23077.6,7.0.100,arctic,LargeAppCPM-142722b,2023-01-30T16:14:18.6515496Z,319.3609994,94.4015957,338.300424936567
8.0.100-alpha.1.23077.6,7.0.100,cold,LargeAppCPM-142722b,2023-01-30T16:14:18.6515496Z,286.8939041,52.3268476,548.2728604120994
8.0.100-alpha.1.23077.6,7.0.100,force,LargeAppCPM-142722b,2023-01-30T16:14:18.6515496Z,550.5011345,70.8870207,776.5894645647029
8.0.100-alpha.1.23077.6,7.0.100,noop,LargeAppCPM-142722b,2023-01-30T16:14:18.6515496Z,9.1422667,9.5306942,95.924457423049
8.0.100-alpha.1.23080.7,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-31T00:44:23.5332531Z,697.903704,146.2572771,477.1753705785351
8.0.100-alpha.1.23080.7,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-31T00:44:23.5332531Z,391.3865804,106.0507112,369.0560638126112
8.0.100-alpha.1.23080.7,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-31T00:44:23.5332531Z,385.1408019,81.7855705,470.91534551317943
8.0.100-alpha.1.23080.7,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-31T00:44:23.5332531Z,643.8786347,113.2490459,568.5510456914145
8.0.100-alpha.1.23080.7,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-31T00:44:23.5332531Z,24.1564059,26.5196518,91.08869936218393
8.0.100-alpha.1.23080.7,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-31T00:48:24.6577800Z,115.8936877,185.2919606,62.54652782814798
8.0.100-alpha.1.23080.7,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-31T00:48:24.6577800Z,119.205099,114.5354924,104.07699526334775
8.0.100-alpha.1.23080.7,7.0.100,cold,NuGetClient-win-d76a117,2023-01-31T00:48:24.6577800Z,104.3385886,212.4594814,49.10987634557974
8.0.100-alpha.1.23080.7,7.0.100,force,NuGetClient-win-d76a117,2023-01-31T00:48:24.6577800Z,19.5158764,19.9930405,97.61334900512006
8.0.100-alpha.1.23080.7,7.0.100,noop,NuGetClient-win-d76a117,2023-01-31T00:48:24.6577800Z,13.791779,14.3299136,96.24467659037387
8.0.100-alpha.1.23080.7,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-31T00:38:23.6258781Z,30.614426,32.7314861,93.53203794801118
8.0.100-alpha.1.23080.7,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-31T00:38:23.6258781Z,30.3674349,27.2561262,111.41508032788605
8.0.100-alpha.1.23080.7,6.0.400,cold,OrchardCore-5dbd92c,2023-01-31T00:38:23.6258781Z,24.1534934,22.5646354,107.04136349572923
8.0.100-alpha.1.23080.7,6.0.400,force,OrchardCore-5dbd92c,2023-01-31T00:38:23.6258781Z,16.4394408,15.4240199,106.58337389722897
8.0.100-alpha.1.23080.7,6.0.400,noop,OrchardCore-5dbd92c,2023-01-31T00:38:23.6258781Z,12.2486009,11.6793932,104.8736067897774
8.0.100-alpha.1.23080.7,7.0.100,warmup,Orleans-eda972a,2023-01-31T00:38:58.8582425Z,24.0488727,118.98165,20.212253486146814
8.0.100-alpha.1.23080.7,7.0.100,arctic,Orleans-eda972a,2023-01-31T00:38:58.8582425Z,18.9129914,19.6728215,96.13766586556991
8.0.100-alpha.1.23080.7,7.0.100,cold,Orleans-eda972a,2023-01-31T00:38:58.8582425Z,14.8797782,13.7590334,108.14551987351089
8.0.100-alpha.1.23080.7,7.0.100,force,Orleans-eda972a,2023-01-31T00:38:58.8582425Z,5.3660779,4.985672,107.62998247778835
8.0.100-alpha.1.23080.7,7.0.100,noop,Orleans-eda972a,2023-01-31T00:38:58.8582425Z,3.8092359,3.6518896,104.30862696396956
8.0.100-alpha.1.23080.7,7.0.100,warmup,LargeAppCPM-142722b,2023-01-31T00:41:31.5170812Z,578.2949706,106.6088837,542.445385909242
8.0.100-alpha.1.23080.7,7.0.100,arctic,LargeAppCPM-142722b,2023-01-31T00:41:31.5170812Z,308.9685996,66.7467781,462.8966496886237
8.0.100-alpha.1.23080.7,7.0.100,cold,LargeAppCPM-142722b,2023-01-31T00:41:31.5170812Z,286.4768888,52.1404823,549.432755822437
8.0.100-alpha.1.23080.7,7.0.100,force,LargeAppCPM-142722b,2023-01-31T00:41:31.5170812Z,550.0465598,72.0347353,763.5851752758506
8.0.100-alpha.1.23080.7,7.0.100,noop,LargeAppCPM-142722b,2023-01-31T00:41:31.5170812Z,9.5495123,9.4113346,101.46820515764045
8.0.100-alpha.1.23080.11,7.0.100,warmup,LargeAppCPM-nostaticgraph-142722b,2023-01-31T08:15:47.1666466Z,600.6952963,138.8455551,432.6355970613278
8.0.100-alpha.1.23080.11,7.0.100,arctic,LargeAppCPM-nostaticgraph-142722b,2023-01-31T08:15:47.1666466Z,304.7403337,76.520895,398.24460194826526
8.0.100-alpha.1.23080.11,7.0.100,cold,LargeAppCPM-nostaticgraph-142722b,2023-01-31T08:15:47.1666466Z,312.447375,63.1148951,495.0453843026351
8.0.100-alpha.1.23080.11,7.0.100,force,LargeAppCPM-nostaticgraph-142722b,2023-01-31T08:15:47.1666466Z,551.5228828,87.8395561,627.8753073070233
8.0.100-alpha.1.23080.11,7.0.100,noop,LargeAppCPM-nostaticgraph-142722b,2023-01-31T08:15:47.1666466Z,18.8767199,19.5092034,96.75802498424923
8.0.100-alpha.1.23080.11,7.0.100,warmup,NuGetClient-win-d76a117,2023-01-31T08:22:36.7205484Z,120.4348801,223.4256782,53.90377734120268
8.0.100-alpha.1.23080.11,7.0.100,arctic,NuGetClient-win-d76a117,2023-01-31T08:22:36.7205484Z,103.9507251,104.3323596,99.6342127203265
8.0.100-alpha.1.23080.11,7.0.100,cold,NuGetClient-win-d76a117,2023-01-31T08:22:36.7205484Z,94.5190034,265.7948165,35.560890405851836
8.0.100-alpha.1.23080.11,7.0.100,force,NuGetClient-win-d76a117,2023-01-31T08:22:36.7205484Z,15.4464053,15.4382288,100.05296268183304
8.0.100-alpha.1.23080.11,7.0.100,noop,NuGetClient-win-d76a117,2023-01-31T08:22:36.7205484Z,10.2118415,10.2889953,99.25013280937158
8.0.100-alpha.1.23080.11,6.0.400,warmup,OrchardCore-5dbd92c,2023-01-31T08:11:23.1518264Z,24.9526372,23.0870738,108.08055371659964
8.0.100-alpha.1.23080.11,6.0.400,arctic,OrchardCore-5dbd92c,2023-01-31T08:11:23.1518264Z,23.76228,21.2706046,111.71417290131942
8.0.100-alpha.1.23080.11,6.0.400,cold,OrchardCore-5dbd92c,2023-01-31T08:11:23.1518264Z,19.5552422,19.4374931,100.60578336616874
8.0.100-alpha.1.23080.11,6.0.400,force,OrchardCore-5dbd92c,2023-01-31T08:11:23.1518264Z,12.4716652,11.7240825,106.37647082404958
8.0.100-alpha.1.23080.11,6.0.400,noop,OrchardCore-5dbd92c,2023-01-31T08:11:23.1518264Z,8.8905087,8.2538375,107.7136386559585
8.0.100-alpha.1.23080.11,7.0.100,warmup,Orleans-eda972a,2023-01-31T08:10:24.6806577Z,22.0623478,22.0045279,100.26276364693105
8.0.100-alpha.1.23080.11,7.0.100,arctic,Orleans-eda972a,2023-01-31T08:10:24.6806577Z,20.4739447,21.257655,96.31327961621355
8.0.100-alpha.1.23080.11,7.0.100,cold,Orleans-eda972a,2023-01-31T08:10:24.6806577Z,14.9277251,13.7633987,108.45958491342695
8.0.100-alpha.1.23080.11,7.0.100,force,Orleans-eda972a,2023-01-31T08:10:24.6806577Z,5.1355098,5.0393017,101.9091553895255
8.0.100-alpha.1.23080.11,7.0.100,noop,Orleans-eda972a,2023-01-31T08:10:24.6806577Z,3.9164044,3.6716543,106.66593529788466
8.0.100-alpha.1.23080.11,7.0.100,warmup,LargeAppCPM-142722b,2023-01-31T08:15:50.1174469Z,659.3811988,113.2614306,582.1762936481928
8.0.100-alpha.1.23080.11,7.0.100,arctic,LargeAppCPM-142722b,2023-01-31T08:15:50.1174469Z,365.4243805,75.0028003,487.21431605001015
